localID,id,TweetText,time,impressions,engagements,retweets,replies,likes,year,month,day,hour,effective
362,92800362,"@JasonKander My wife has some seriously cheesy tastes in music.  It's really goofy, but I actually don't hate it.  So now I have to put on some relaxing Jesus Music so she can sleep better.  And it's really not that bad.  I kinda like it.",2019-07-01 04:44 +0000,65,0,0,0,0,2019,7,1,4,no
363,92800363,"@JasonKander Thank you for listening to me.  And thank you for your service. Thank you for your friends and family and loved ones.  Because it takes a village to support a member of the armed forces.  And call me crazy, but it takes a Nation to support ou",2019-07-01 04:43 +0000,65,0,0,0,0,2019,7,1,4,no
364,92800364,@JasonKander And this is where my brain asks if maybe I am talking too much.  I don't know why I got scared.  I was just reading your page and... I felt like maybe I understood you.,2019-07-01 04:42 +0000,34,0,0,0,0,2019,7,1,4,no
365,92800365,@JasonKander I can't help but notice when a ball rolls into the street.  I am a super safe driver because I am constantly monitoring my environment to see if everything is okay.  I can't turn it off.  I don't know how to.,2019-07-01 04:42 +0000,65,0,0,0,0,2019,7,1,4,no
366,92800366,@JasonKander Did you know that @AmyShumer had a baby the same day as Megan Markle?  I know this because I listen to my future wife.  I honestly have NO idea how to tune her out.  We have to practice being silent together.  Because we both hate silence.,2019-07-01 04:41 +0000,236,3,0,0,0,2019,7,1,4,yes
367,92800367,@JasonKander I don't know why.  But she just chose to love without prejudice.  Without judgement.  She didn't act scared when I seemed crazy.  In fact we laugh about it.  I imagine @amyshumer and her husband are like that.,2019-07-01 04:39 +0000,83,2,0,0,0,2019,7,1,4,yes
368,92800368,@JasonKander I asked her out on 3 dates.  And she said yes!  And then I got nervous about meeting her and my brain gets all crazy when I am nervous... and I cancelled on her.  Not once.  Not twice.  All 3 times.,2019-07-01 04:37 +0000,31,0,0,0,0,2019,7,1,4,no
369,92800369,@JasonKander My girlfriend saved my life.  She had never met me.  I was just some guy that she met on the internet.  And we talked all hours of the night... because neither one of us could sleep.,2019-07-01 04:36 +0000,45,0,0,0,0,2019,7,1,4,no
370,92800370,@JasonKander I don't have voices in my head.  Just memories of the last thing that my loved ones said to me.,2019-07-01 04:36 +0000,25,0,0,0,0,2019,7,1,4,no
371,92800371,@JasonKander I don't drink to dull the pain.  I have forgotten what pain feels like.  I drink to just make my brain stop working for a while.  So I don't hear my family and loved ones telling me that I scare them.,2019-07-01 04:35 +0000,38,0,0,0,0,2019,7,1,4,no
372,92800372,@JasonKander She was willing to sever my relationship with my son... because it's not safe for a child to be with a homeless person.  I don't drink often.  Except when I get nervous and anxious and I need something to make my brain less fuzzy.,2019-07-01 04:34 +0000,56,0,0,0,0,2019,7,1,4,no
373,92800373,@JasonKander I was so scary that my own mom had to pull a string she really didn't want to pull... because she loved my son more than any grandmother I know.,2019-07-01 04:33 +0000,26,0,0,0,0,2019,7,1,4,no
374,92800374,@JasonKander I know my heart and I know that I desperately love my family.  I love my son so much it hurts.  I love my son SO much that I would be willing to lay down my life so he could have a better future.,2019-07-01 04:32 +0000,52,0,0,0,0,2019,7,1,4,no
375,92800375,@JasonKander The only time I feel anxiety... is when I am near the people I love the most.  And that's when all the crazy comes out.  It's too much for me to handle... it just gets foggy.  And my memories are not the same as theirs.,2019-07-01 04:32 +0000,40,2,0,0,0,2019,7,1,4,yes
376,92800376,"@JasonKander People didn't understand why I was suicidal.  They thought I was selfish.  Or maybe was taking the easy way out.  Or maybe they had pity on me.

What I needed was to know it was okay.  That I was safe.",2019-07-01 04:31 +0000,35,0,0,0,0,2019,7,1,4,no
377,92800377,@JasonKander If this is too much... I am sorry.  I start to talk too much when I start to give myself permission to experience a true emotion.  And I cannot give myself permission to experience a TRUE emotion... unless I know I am safe.,2019-07-01 04:30 +0000,24,2,0,0,0,2019,7,1,4,yes
378,92800378,"@JasonKander Because I am crazy.  Normally, I am kinda silly and weird and funny.  And if you don't know me... I am HILARIOUS.  Ask @seanhannity.  But my closest loved ones...",2019-07-01 04:28 +0000,19,0,0,0,0,2019,7,1,4,no
379,92800379,@JasonKander After my suicide attempt.  My labs were all messed up.  People thought I was about to die.  People I loved.  People who thought I was so scary that they were afraid to be near me.  Even for 30 minutes.,2019-07-01 04:27 +0000,47,0,0,0,0,2019,7,1,4,no
380,92800380,"@JasonKander It's difficult for me to even talk about my military service... Because compared to a lot of veterans, I don't have it that bad.  I have an able body.  My labwork isn't that great.  But it's getting better.",2019-07-01 04:26 +0000,36,0,0,0,0,2019,7,1,4,no
381,92800381,@JasonKander Here is what I know.  I know what fear feels like.  I have felt it before.  I felt so much anxiety and fear and frustration and isolation and loneliness and pain until it was too much and I broke.,2019-07-01 04:25 +0000,39,0,0,0,0,2019,7,1,4,no
382,92800382,"@JasonKander Hey Jason!  My girlfriend told me to read your twitter because your experiences are like mine.  Well, I wasn't in a war zone.  And my PTSD isn't like yours. 

And so I feel kinda guilty for even saying that your truth sounds a lot like my tru",2019-07-01 04:24 +0000,24,0,0,0,0,2019,7,1,4,no
383,92800383,@dusty_pretty @dusty_pretty I know I was supposed to go to bed. But that story upset me. I can finally rest knowing that maybe nothing changed. But I at least tried. Again. And that sounds news worthy. @9NEWS,2019-08-12 08:59 +0000,22,0,0,0,0,2019,8,12,8,no
384,92800384,@Justin_5591 @dusty_pretty In protecting ourselves we deny our loved ones the chance to love us and be loved by us. And in protecting our loved ones... we deny them our love. Well intended. Misguided. And selfish. Right @9NEWS?,2019-08-12 08:57 +0000,15,2,0,0,0,2019,8,12,8,yes
385,92800385,@Justin_5591 @dusty_pretty Safety comes at a price. Trust. Authenticity. Confidence. Heartache and emotions. Relationships. Humility. Compassion. Healing. Love.,2019-08-12 08:54 +0000,11,0,0,0,0,2019,8,12,8,no
386,92800386,"@Justin_5591 @dusty_pretty Isolation and Loneliness are also selfish acts. Yeah, I don’t want to get hurt again. And so I get the impulse to keep up walls and boundaries and barriers. Those are SAFE!!!",2019-08-12 08:50 +0000,10,0,0,0,0,2019,8,12,8,no
387,92800387,@Justin_5591 Oh and I heard you when you said that shame and guilt are selfish acts because they are all about me. I already knew that. But I did learn something important...,2019-08-12 08:48 +0000,13,0,0,0,0,2019,8,12,8,no
388,92800388,@business @dusty_pretty Sounds to me like a whole lot of people weren’t listening. Yikes!!!,2019-08-12 08:16 +0000,1244,1,0,0,0,2019,8,12,8,yes
389,92800389,@dusty_pretty @9NEWS @foxnation @cnnbrk @BBCWorld @dusty_pretty @9news Okay. Let’s be realistic. I did my best to make a difference. As a dad and as a bonus dad and a future husband. Now I need sleep because... tomorrow we get another chance to remind t,2019-08-12 08:08 +0000,33,0,0,0,0,2019,8,12,8,no
390,92800390,@cnnbrk @BBCWorld @foxnation @9news I believe in wishes. And it might not be tomorrow. Or next month. Next year. Or even in my lifetime. Which I hope lasts a REALLY long time. Because I am a dad. And a veteran. And a lot of other super important things.,2019-08-12 08:03 +0000,38,0,0,0,0,2019,8,12,8,no
391,92800391,@cnnbrk @9news @foxnewsalert @BBCWorld Here is a headline I would want for my son... America woke up and remembered why this is an amazing nation!!!,2019-08-12 08:01 +0000,16,0,0,0,0,2019,8,12,8,no
392,92800392,@9news @cnnbrk @foxnewsalert @BBCWorld Can the result really be that bad? You remind us adults that with mindful attention to what is important... values... compassion... tolerance... and ultimately love..,2019-08-12 07:59 +0000,24,0,0,0,0,2019,8,12,7,no
393,92800393,@cnnbrk @BBCWorld @foxnation @9NEWS Own what you did wrong. Come up with a plan to fix your part. Get up. Do better. And then see if your plan works!!! Because what is the worst than can happen???,2019-08-12 07:56 +0000,25,0,0,0,0,2019,8,12,7,no
394,92800394,@cnnbrk @BBCWorld @9NEWS @foxnation I have a suggestion. Maybe take a small time out and legit ask your self how this happened? And then do something REALLY crazy...,2019-08-12 07:54 +0000,23,0,0,0,0,2019,8,12,7,no
395,92800395,@BBCWorld @cnnbrk @9news @foxnews Here is the kicker. I hope someone is smart enough to realize I have been tweeting for quite a while now. And you all were copied on some of it. And my message is remarkable.,2019-08-12 07:51 +0000,55,0,0,0,0,2019,8,12,7,no
396,92800396,@BBCWorld @cnnbrk @foxnews @9news “Holy Batman!” Is what I hope you will say. “This veteran with PTSD just called us out. ON TWITTER!  And he is RIGHT” At least that is what I wish you would say.,2019-08-12 07:49 +0000,50,0,0,0,0,2019,8,12,7,no
397,92800397,@9news @cnnbrk @BBCWorld OH CRAP. That is what you SHOULD be thinking. This is TERRIBLE news. You mean WE are part of the problem? And in my brilliant son’s words. Because words matter. “DUH!”,2019-08-12 07:47 +0000,18,0,0,0,0,2019,8,12,7,no
398,92800398,@BBCWorld @9news @cnnbrk Maybe because the ADULTS who make decisions TRUST you. And you have relentlessly vomited up violence in the name of the all mighty dollar. Because words sell.,2019-08-12 07:45 +0000,27,0,0,0,0,2019,8,12,7,no
399,92800399,@BBCWorld @9news @cnnbrk It teaches my kid that world is so scary that we interrupt STEM classes and art classes so they learn how to survive HELL. And how did we end up in this sick and twisted situation?,2019-08-12 07:43 +0000,29,0,0,0,0,2019,8,12,7,no
400,92800400,@dusty_pretty @9NEWS @foxnation @cnnbrk @9NEWS @cnnbrk How can this be? You tweet all the time. You have rolling banners and pictures and videos that are all designed with delicate care to attract the most eyeballs. Words matter? Of course!,2019-08-12 07:38 +0000,26,0,0,0,0,2019,8,12,7,no
401,92800401,@dusty_pretty @9NEWS @foxnation @cnnbrk @9news @cnnbrk We have an epidemic in our society regarding violence. What is your role in this epidemic? Maybe you have forgotten that words matter.,2019-08-12 07:36 +0000,15,0,0,0,0,2019,8,12,7,no
402,92800402,@dusty_pretty @9NEWS @foxnation @cnnbrk @BBCWorld @cnnbrk Maybe set the ratings aside for a moment and honesty ask what your stories teach us about the world? What are we teaching our kids when they have active shooter drills?,2019-08-12 07:34 +0000,57,1,0,1,0,2019,8,12,7,yes
403,92800403,@dusty_pretty @9NEWS @dusty_pretty @9NEWS @foxnation @cnnbrk Hey NEWS. I know scary stories are great for ratings. And talking heads are cheaper than paying reporters to do difficult investigations,2019-08-12 07:31 +0000,29,3,0,3,0,2019,8,12,7,yes
404,92800404,@dusty_pretty @dusty_pretty @9NEWS If by assholes... you mean people can be shockingly selfish and cruel. Then I absolutely cannot disagree with you. But you have to know how the news works.,2019-08-12 07:29 +0000,25,3,0,1,0,2019,8,12,7,yes
405,92800405,@PeteButtigieg @Chas10Buttigieg To change the world... we must first change ourselves. And then we wake up and do it again. And again. And again. With great love and compassion.,2019-08-12 07:24 +0000,45,0,0,0,0,2019,8,12,7,no
406,92800406,@PeteButtigieg @Chas10Buttigieg I almost forgot the secret. We don’t change the world by telling it what to think and feel. Though don’t tell that to politicians. They have all the answers.,2019-08-12 07:22 +0000,52,0,0,0,0,2019,8,12,7,no
407,92800407,@AngelaP1121 I have a dollar that I can donate!!! Because... #friendgoals,2019-08-12 07:15 +0000,15,1,0,0,1,2019,8,12,7,yes
408,92800408,@zooko On a subatomic level... well... without time... nothing would exist. Time don’t wait because time has time things to do.,2019-08-12 07:14 +0000,67,1,0,0,1,2019,8,12,7,yes
409,92800409,@PeteButtigieg @Chas10Buttigieg @dusty_pretty And the best stories are when the underdog wins. Truth and Honesty prevail. And Love Always Wins. Good luck tomorrow. I am cheering you on.,2019-08-12 07:11 +0000,59,0,0,0,0,2019,8,12,7,no
410,92800410,@PeteButtigieg @Chas10Buttigieg I might be a random guy with a whole 12 followers. But I also know the value of a really good story.,2019-08-12 07:09 +0000,71,1,0,1,0,2019,8,12,7,yes
411,92800411,@PeteButtigieg @Chas10Buttigieg That is amazing because it means that people still care and want a better world. For their spouses. For their children. For their friends and family and coworkers. For strangers they never met.,2019-08-12 07:06 +0000,63,1,0,1,0,2019,8,12,7,yes
412,92800412,@PeteButtigieg @Chas10Buttigieg Nearly everyone acknowledge the current system is broken. There are a LOT of frustrating things about the system. And this is an amazing thing!!!,2019-08-12 07:04 +0000,66,1,0,1,0,2019,8,12,7,yes
413,92800413,@PeteButtigieg @Chas10Buttigieg I have been on the ground listening to everyone. From CEO’s to homeless veterans. And the information I hear is bittersweet.,2019-08-12 07:03 +0000,66,1,0,1,0,2019,8,12,7,yes
414,92800414,@PeteButtigieg @Chas10Buttigieg Maybe we need a candidate that tries to understand the question. Who knows there is an entire country of knowledge and wisdom and love.,2019-08-12 07:01 +0000,58,1,0,1,0,2019,8,12,7,yes
415,92800415,@PeteButtigieg @Chas10Buttigieg And in the process we figure out how to believe again. America doesn’t need the candidate with the best answers. Though you try.,2019-08-12 06:59 +0000,61,1,0,1,0,2019,8,12,6,yes
416,92800416,@PeteButtigieg @Chas10Buttigieg Maybe you help us remember what we learned in kindergarten. Be kind. Listen. Share. Have fun! Learn every day. Play. Enjoy snacks and a good story.,2019-08-12 06:57 +0000,71,1,0,1,0,2019,8,12,6,yes
417,92800417,@PeteButtigieg @Chas10Buttigieg Maybe you teach us that if we look past our fears and prejudices. That we can meet people who don’t look like us or sound like us... and find something amazing.,2019-08-12 06:55 +0000,71,3,0,1,0,2019,8,12,6,yes
418,92800418,@PeteButtigieg @Chas10Buttigieg Maybe you remind us that OUR vote is critical and that WE have an obligation to vote like our future depends on it.,2019-08-12 06:53 +0000,62,1,0,1,0,2019,8,12,6,yes
419,92800419,And so worst case scenario is you inspire others to believe that ALL of our voices have validity and purpose.,2019-08-12 06:51 +0000,37,1,0,1,0,2019,8,12,6,yes
420,92800420,I have no idea if you will end up in The White House. But who cares? History will remember that you both were willing to give it your best effort.,2019-08-12 06:49 +0000,43,1,0,1,0,2019,8,12,6,yes
421,92800421,@PeteButtigieg @Chas10Buttigieg I haven’t written in a while. But I haven’t forgotten. I am going to share a secret with you...,2019-08-12 06:45 +0000,50,1,0,1,0,2019,8,12,6,yes
422,92800422,@Justin_5591 I love you. Because Love Wins!!! And some day I might get to share my story. Because if it touches just one life. Well that is just another reason to wake up and do my best. Again. THAT my friend is F’ing beautiful!!!,2019-08-12 06:41 +0000,32,0,0,0,0,2019,8,12,6,no
423,92800423,@Justin_5591 Thank you on behalf of all us. Because your story reminds us... or at least me... that even broken stories can be beautiful.,2019-08-12 06:38 +0000,15,0,0,0,0,2019,8,12,6,no
424,92800424,@Justin_5591 It was that you boldly chose to use your story as a testament. I am not likely to forget your Bee Story any time soon. It greatly helped because I too was sober.,2019-08-12 06:35 +0000,15,0,0,0,0,2019,8,12,6,no
425,92800425,@Justin_5591 It wasn’t even the AMAZING show... and it was brilliant.,2019-08-12 06:32 +0000,5,0,0,0,0,2019,8,12,6,no
426,92800426,@Justin_5591 And it wasn’t meeting my sister. Though you were gracious enough to sign her merch. She was the person who found my body. So she is super important to me.,2019-08-12 06:30 +0000,15,0,0,0,0,2019,8,12,6,no
427,92800427,@Justin_5591 Hey Justin!!! Thank you for listening to my wish. And no... it wasn’t meeting you... though that was pretty cool.,2019-08-12 06:28 +0000,9,0,0,0,0,2019,8,12,6,no
428,92800428,@Justin_5591 @dusty_pretty @AngelaP1121 @JasonKander @amyschumer https://t.co/Bitv9HkzM9,2019-08-11 23:43 +0000,87,1,0,0,0,2019,8,11,23,yes
429,92800429,@dusty_pretty How many people love their partners enough to tell them on Twitter that they are amazing for unclogging the toilet????,2019-08-11 23:23 +0000,20,1,0,1,0,2019,8,11,23,yes
430,92800430,@AngelaP1121 @dusty_pretty @thesecret And that is why you are one of my best friends ever. You get it. And so do... @Justin_5591 @amyschumer,2019-08-11 23:19 +0000,22,0,0,0,0,2019,8,11,23,no
431,92800431,@CatAOConnor I have a REALLY weird background. But I promise not to be boring and talk about myself if I get an interview. I would rather find out where I can be helpful! And that takes a lot of listening!!!,2019-08-11 08:47 +0000,32,1,0,1,0,2019,8,11,8,yes
432,92800432,@CatAOConnor Also... I have worked hard to study computer programming. And data science. I hear that is an in demand field. That’s why I picked it.,2019-08-11 08:45 +0000,58,1,0,1,0,2019,8,11,8,yes
433,92800433,@CatAOConnor What I offer is neural diversity! A brain that is unique. But with a unique point of view. A brain that believes we can make a difference!!!,2019-08-11 08:43 +0000,44,1,0,1,0,2019,8,11,8,yes
434,92800434,@CatAOConnor Why can’t America be a meritocracy? Where maybe I am not a Rhodes Scholar. I actually dropped out of High School.,2019-08-11 08:41 +0000,27,1,0,1,0,2019,8,11,8,yes
435,92800435,"@CatAOConnor The PTSD actually has a bright side. I see things from a different angle. And so I look weird. But who cares how I look, right?",2019-08-11 08:39 +0000,19,0,0,0,0,2019,8,11,8,no
436,92800436,@CatAOConnor I applied but didn’t get a call back or an interview. But I am not upset. I have a wonky work history. I just have some ideas that are interesting.,2019-08-11 08:38 +0000,52,2,0,2,0,2019,8,11,8,yes
437,92800437,@business @amyschumer @dusty_pretty Trump and Kim tricked us. Look... they didn’t actually shake on it. OLDEST trick in the book! Brilliant!!!,2019-08-11 08:31 +0000,116,0,0,0,0,2019,8,11,8,no
438,92800438,@hodlonaut @Excellion @dusty_pretty @amyschumer @dusty_pretty @amyschumer Or the subprime mortgage crisis that nearly ranked the American economy. Or the Titanic. Or my comedic career. Sheesh.,2019-08-11 08:28 +0000,30,0,0,0,0,2019,8,11,8,no
439,92800439,@hodlonaut @Excellion @dusty_pretty @amyschumer @dusty_pretty @amyschumer It’s like they never read about the Dutch Tulip Crisis that nearly tanked the world economy.,2019-08-11 08:26 +0000,27,1,0,1,0,2019,8,11,8,yes
440,92800440,@hodlonaut @Excellion @dusty_pretty Hahahahahaha... oh my. Oh this was funny. Not enough toxicity to save everyone. You can’t make this stuff up!  @amyschumer,2019-08-11 08:24 +0000,129,2,0,1,1,2019,8,11,8,yes
441,92800441,@physicsJ @NickSzabo4 That’s why it’s string theory. Because all the little strings are used to make infinitely bigger strings. And because of space time... things exist because of change. @dusty_pretty,2019-08-11 08:17 +0000,324,1,0,0,0,2019,8,11,8,yes
442,92800442,@BBCWorld Hey... don’t look now... but that isn’t a Democrat. Am I right?  @amyschumer @dusty_pretty @BBCWorld,2019-08-11 08:13 +0000,36,0,0,0,0,2019,8,11,8,no
443,92800443,"@Forbes @dusty_pretty @amyschumer Also flies can totally take a punch. Light slap however, really brutal. Like... no more hopes and dreams brutal. I hate that. Goodnight.",2019-08-11 08:10 +0000,134,0,0,0,0,2019,8,11,8,no
444,92800444,@Forbes @dusty_pretty @amyschumer Also I wonder if it eats flies. Because these flies are really making me mad. I feel bad having to keep vacuuming them up. And what about their tiny hopes and dreams?,2019-08-11 08:08 +0000,134,1,0,1,0,2019,8,11,8,yes
445,92800445,@Forbes @dusty_pretty @Forbes @dusty_pretty @amyschumer I did not mean to steal from Amy Schumer’s comedy. I just wanted to know if that parrot could take a punch. It’s the first metaphor that popped into my head. Sorry.,2019-08-11 08:05 +0000,152,2,0,1,0,2019,8,11,8,yes
446,92800446,@Forbes I wonder if this can fight a snake. Well like in self defense. I am not asking if it bully’s reptiles for fun. Just... can it take a punch? Because it’s big. @dusty_pretty @Forbes,2019-08-11 08:02 +0000,216,2,0,1,0,2019,8,11,8,yes
447,92800447,"If it were a snake, it would have bit you. And she usually is right about things like that. Maybe because she hates snakes.",2019-08-11 07:59 +0000,32,0,0,0,0,2019,8,11,7,no
448,92800448,@MikePosner @dusty_pretty I hear at least 5 times per week night when I am asking where something went...,2019-08-11 07:57 +0000,23,3,0,1,0,2019,8,11,7,yes
449,92800449,@MikePosner also good luck with your walk. And no more snakes. They can really get ya when you aren’t looking.,2019-08-11 07:56 +0000,18,0,0,0,0,2019,8,11,7,no
450,92800450,@MikePosner Also. I also am a poet. I haven’t written in like a decade or two. But I think I still have it in me!,2019-08-11 07:55 +0000,12,0,0,0,0,2019,8,11,7,no
451,92800451,@MikePosner I wish I had a video to share. Actually. Delete that. I looked like a train wreck. You look WAY better.,2019-08-11 07:54 +0000,9,0,0,0,0,2019,8,11,7,no
452,92800452,@MikePosner Dude. I SO DIDN’T get bit by a snake!? Man. Sorry about that. I only meant I have had to use a walker to go to the bathroom.,2019-08-11 07:53 +0000,13,0,0,0,0,2019,8,11,7,no
453,92800453,"@MikePosner I was there, brother. I was there. Don’t let anyone keep you from your dreams.",2019-08-11 07:51 +0000,50,0,0,0,0,2019,8,11,7,no
454,92800454,@Justin_5591 or today. I don’t know your time zone,2019-08-11 07:07 +0000,6,0,0,0,0,2019,8,11,7,no
455,92800455,@Justin_5591 like I said. She’s cool. Good luck tomorrow!,2019-08-11 07:06 +0000,8,0,0,0,0,2019,8,11,7,no
456,92800456,@Justin_5591 Oh and maybe meet my sis? Because she is REALLY cool. She can tell you about feeding me ice chips when all I could do is say “tweet”,2019-08-11 07:06 +0000,18,0,0,0,0,2019,8,11,7,no
457,92800457,@Justin_5591 Anyway. Thanks for being a beacon of light regarding mental health. I appreciate it.,2019-08-11 06:16 +0000,32,0,0,0,0,2019,8,11,6,no
458,92800458,@Justin_5591 I was ridiculous and included 2 birds flying away.,2019-08-11 06:15 +0000,12,0,0,0,0,2019,8,11,6,no
459,92800459,@Justin_5591 I painted this painting some 12 or so years ago. It’s called 18th Floor Balcony.,2019-08-11 06:15 +0000,15,0,0,0,0,2019,8,11,6,no
460,92800460,@Justin_5591 https://t.co/zFaJg6whBM,2019-08-11 06:14 +0000,8,0,0,0,0,2019,8,11,6,no
461,92800461,@Justin_5591 That was a turning point in my life. I went to rehab. Learned I have Complex PTSD. And things are looking good.,2019-08-11 06:14 +0000,14,0,0,0,0,2019,8,11,6,no
462,92800462,@Justin_5591 Someone special will be there with me. It’s my little sister. She was the one that drove me to the hospital after my suicide attempt.,2019-08-11 06:12 +0000,52,0,0,0,0,2019,8,11,6,no
463,92800463,@Justin_5591 Hey Justin. I just found out that you are going to be here tomorrow. I am super excited.,2019-08-11 06:11 +0000,7,0,0,0,0,2019,8,11,6,no
464,92800464,@dusty_pretty 8/5/2019 at 1430 MT,2019-08-05 20:30 +0000,5,0,0,0,0,2019,8,5,20,no
